date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-11-22,NBL-1091,864.0,0.0,21,666.0
2025-11-29,NBL-1091,1431.0,0.0,21,666.0
2025-12-06,NBL-1091,1237.0,0.0,21,666.0
2025-12-13,NBL-1091,1045.0,0.0,21,666.0
2025-12-20,NBL-1091,856.0,0.0,21,666.0
2025-12-27,NBL-1091,676.0,0.0,21,666.0
2026-01-03,NBL-1091,506.0,768.0,21,666.0
2026-01-10,NBL-1091,1082.0,0.0,21,666.0
2026-01-17,NBL-1091,890.0,0.0,21,666.0
2026-01-24,NBL-1091,688.0,0.0,21,666.0
2026-01-31,NBL-1091,1240.0,0.0,21,666.0
2026-02-07,NBL-1091,1048.0,0.0,21,666.0
2026-02-14,NBL-1091,866.0,0.0,21,666.0
2026-02-21,NBL-1091,1401.0,0.0,21,666.0
2026-02-28,NBL-1091,1185.0,0.0,21,666.0
2026-03-07,NBL-1091,965.0,0.0,21,666.0
2026-03-14,NBL-1091,742.0,0.0,21,666.0
2026-03-21,NBL-1091,499.0,768.0,21,666.0
2026-03-28,NBL-1091,252.0,768.0,21,666.0
2026-04-04,NBL-1091,829.0,0.0,21,666.0
2026-04-11,NBL-1091,602.0,768.0,21,666.0
2026-04-18,NBL-1091,376.0,768.0,21,666.0
2026-04-25,NBL-1091,913.0,0.0,21,666.0
2026-05-02,NBL-1091,693.0,0.0,21,666.0
2026-05-09,NBL-1091,462.0,768.0,21,666.0
2026-05-16,NBL-1091,1012.0,0.0,21,666.0
2026-05-23,NBL-1091,762.0,0.0,21,666.0
2026-05-30,NBL-1091,517.0,768.0,21,666.0
2026-06-06,NBL-1091,1050.0,0.0,21,666.0
2026-06-13,NBL-1091,846.0,0.0,21,666.0
2026-06-20,NBL-1091,608.0,768.0,21,666.0
2026-06-27,NBL-1091,1169.0,0.0,21,666.0
2026-07-04,NBL-1091,908.0,0.0,21,666.0
2026-07-11,NBL-1091,647.0,768.0,21,666.0
2024-07-13,NBL-1092,203.0,0.0,14,195.0
2024-07-20,NBL-1092,75.0,225.0,14,195.0
2024-07-27,NBL-1092,225.0,0.0,14,195.0
2024-08-03,NBL-1092,103.0,225.0,14,195.0
2024-08-10,NBL-1092,227.0,0.0,14,195.0
2024-08-17,NBL-1092,121.0,225.0,14,195.0
2024-08-24,NBL-1092,235.0,0.0,14,195.0
2024-08-31,NBL-1092,87.0,225.0,14,195.0
2024-09-07,NBL-1092,225.0,0.0,14,195.0
2024-09-14,NBL-1092,119.0,225.0,14,195.0
2024-09-21,NBL-1092,252.0,0.0,14,195.0
2024-09-28,NBL-1092,133.0,225.0,14,195.0
2024-10-05,NBL-1092,254.0,0.0,14,195.0
2024-10-12,NBL-1092,167.0,225.0,14,195.0
2024-10-19,NBL-1092,293.0,0.0,14,195.0
2024-10-26,NBL-1092,196.0,0.0,14,195.0
2024-11-02,NBL-1092,341.0,0.0,14,195.0
2024-11-09,NBL-1092,245.0,0.0,14,195.0
2024-11-16,NBL-1092,392.0,0.0,14,195.0
2024-11-23,NBL-1092,314.0,0.0,14,195.0
2024-11-30,NBL-1092,219.0,0.0,14,195.0
2024-12-07,NBL-1092,142.0,225.0,14,195.0
2024-12-14,NBL-1092,268.0,0.0,14,195.0
2024-12-21,NBL-1092,187.0,225.0,14,195.0
2024-12-28,NBL-1092,336.0,0.0,14,195.0
2025-01-04,NBL-1092,249.0,0.0,14,195.0
2025-01-11,NBL-1092,387.0,,14,195.0
2025-01-18,NBL-1092,302.0,0.0,14,195.0
2025-01-25,NBL-1092,236.0,0.0,14,195.0
2025-02-01,NBL-1092,159.0,225.0,14,195.0
2025-02-08,NBL-1092,314.0,0.0,14,195.0
2025-02-15,NBL-1092,246.0,0.0,14,195.0
2025-02-22,NBL-1092,377.0,0.0,14,195.0
2025-03-01,NBL-1092,288.0,0.0,14,195.0
2025-03-08,NBL-1092,219.0,0.0,14,195.0
2025-03-15,NBL-1092,127.0,225.0,14,195.0
2025-03-22,NBL-1092,262.0,0.0,14,195.0
2025-03-29,NBL-1092,189.0,225.0,14,195.0
2025-04-05,NBL-1092,336.0,0.0,14,195.0
2025-04-12,NBL-1092,232.0,0.0,14,195.0
2025-04-19,NBL-1092,367.0,0.0,14,195.0
2025-04-26,NBL-1092,280.0,0.0,14,195.0
2025-05-03,NBL-1092,211.0,0.0,14,195.0
2025-05-10,NBL-1092,118.0,225.0,14,195.0
2025-05-17,NBL-1092,243.0,0.0,14,195.0
2025-05-24,NBL-1092,153.0,225.0,14,195.0
2025-05-31,NBL-1092,264.0,0.0,14,195.0
2025-06-07,NBL-1092,127.0,225.0,14,195.0
2025-06-14,NBL-1092,228.0,0.0,14,195.0
2025-06-21,NBL-1092,117.0,225.0,14,195.0
2025-06-28,NBL-1092,225.0,0.0,14,195.0
2025-07-05,NBL-1092,124.0,225.0,14,195.0
2025-07-12,NBL-1092,226.0,0.0,14,195.0
2025-07-19,NBL-1092,116.0,225.0,14,195.0
2025-07-26,NBL-1092,225.0,0.0,14,195.0
2025-08-02,NBL-1092,117.0,225.0,14,195.0
2025-08-09,NBL-1092,230.0,0.0,14,195.0
2025-08-16,NBL-1092,134.0,225.0,14,195.0
2025-08-23,NBL-1092,227.0,0.0,14,195.0
2025-08-30,NBL-1092,119.0,225.0,14,195.0
2025-09-06,NBL-1092,243.0,0.0,14,195.0
2025-09-13,NBL-1092,150.0,225.0,14,195.0
2025-09-20,NBL-1092,273.0,0.0,14,195.0
2025-09-27,NBL-1092,178.0,225.0,14,195.0
2025-10-04,NBL-1092,319.0,0.0,14,195.0
2025-10-11,NBL-1092,250.0,0.0,14,195.0
2025-10-18,NBL-1092,372.0,0.0,14,195.0
2025-10-25,NBL-1092,283.0,0.0,14,195.0
2025-11-01,NBL-1092,418.0,0.0,14,195.0
2025-11-08,NBL-1092,328.0,,14,195.0
2025-11-15,NBL-1092,264.0,0.0,14,195.0
2025-11-22,NBL-1092,193.0,225.0,14,195.0
2025-11-29,NBL-1092,336.0,0.0,14,195.0
2025-12-06,NBL-1092,272.0,0.0,14,195.0
2025-12-13,NBL-1092,204.0,0.0,14,195.0
2025-12-20,NBL-1092,141.0,225.0,14,195.0
2025-12-27,NBL-1092,314.0,0.0,14,195.0
2026-01-03,NBL-1092,252.0,0.0,14,195.0
2026-01-10,NBL-1092,406.0,0.0,14,195.0
2026-01-17,NBL-1092,352.0,0.0,14,195.0
2026-01-24,NBL-1092,294.0,0.0,14,195.0
2026-01-31,NBL-1092,235.0,0.0,14,195.0
2026-02-07,NBL-1092,380.0,0.0,14,195.0
2026-02-14,NBL-1092,318.0,0.0,14,195.0
2026-02-21,NBL-1092,265.0,0.0,14,195.0
2026-02-28,NBL-1092,212.0,0.0,14,195.0
2026-03-07,NBL-1092,371.0,0.0,14,195.0
2026-03-14,NBL-1092,301.0,0.0,14,195.0
2026-03-21,NBL-1092,231.0,0.0,14,195.0
2026-03-28,NBL-1092,164.0,225.0,14,195.0
2026-04-04,NBL-1092,316.0,0.0,14,195.0
2026-04-11,NBL-1092,242.0,0.0,14,195.0
2026-04-18,NBL-1092,402.0,0.0,14,195.0
2026-04-25,NBL-1092,315.0,0.0,14,195.0
2026-05-02,NBL-1092,242.0,0.0,14,195.0
2026-05-09,NBL-1092,175.0,225.0,14,195.0
2026-05-16,NBL-1092,316.0,0.0,14,195.0
2026-05-23,NBL-1092,219.0,0.0,14,195.0
2026-05-30,NBL-1092,347.0,0.0,14,195.0
2026-06-06,NBL-1092,269.0,0.0,14,195.0
2026-06-13,NBL-1092,399.0,0.0,14,195.0
2026-06-20,NBL-1092,317.0,0.0,14,195.0
2026-06-27,NBL-1092,234.0,0.0,14,195.0
2026-07-04,NBL-1092,144.0,225.0,14,195.0
2026-07-11,NBL-1092,265.0,0.0,14,195.0
2024-07-13,NBL-1093,705.0,0.0,14,373.0
2024-07-20,NBL-1093,399.0,0.0,14,373.0
2024-07-27,NBL-1093,549.0,0.0,14,373.0
2024-08-03,NBL-1093,298.0,430.0,14,373.0
2024-08-10,NBL-1093,473.0,0.0,14,373.0
2024-08-17,NBL-1093,199.0,430.0,14,373.0
2024-08-24,NBL-1093,430.0,0.0,14,373.0
2024-08-31,NBL-1093,162.0,430.0,14,373.0
2024-09-07,NBL-1093,430.0,0.0,14,373.0
2024-09-14,NBL-1093,159.0,430.0,14,373.0
2024-09-21,NBL-1093,430.0,0.0,14,373.0
2024-09-28,NBL-1093,193.0,430.0,14,373.0
2024-10-05,NBL-1093,435.0,0.0,14,373.0
2024-10-12,NBL-1093,197.0,430.0,14,373.0
2024-10-19,NBL-1093,430.0,0.0,14,373.0
2024-10-26,NBL-1093,168.0,430.0,14,373.0
2024-11-02,NBL-1093,430.0,0.0,14,373.0
2024-11-09,NBL-1093,228.0,430.0,14,373.0
2024-11-16,NBL-1093,450.0,0.0,14,373.0
2024-11-23,NBL-1093,245.0,430.0,14,373.0
2024-11-30,NBL-1093,463.0,0.0,14,373.0
2024-12-07,NBL-1093,256.0,430.0,14,373.0
2024-12-14,NBL-1093,483.0,0.0,14,373.0
2024-12-21,NBL-1093,284.0,430.0,14,373.0
2024-12-28,NBL-1093,530.0,0.0,14,373.0
2025-01-04,NBL-1093,329.0,430.0,14,373.0
2025-01-11,NBL-1093,597.0,0.0,14,373.0
2025-01-18,NBL-1093,410.0,0.0,14,373.0
2025-01-25,NBL-1093,674.0,0.0,14,373.0
2025-02-01,NBL-1093,465.0,0.0,14,373.0
2025-02-08,NBL-1093,690.0,0.0,14,373.0
2025-02-15,NBL-1093,526.0,0.0,14,373.0
2025-02-22,NBL-1093,756.0,0.0,14,373.0
2025-03-01,NBL-1093,536.0,0.0,14,373.0
2025-03-08,NBL-1093,747.0,0.0,14,373.0
2025-03-15,NBL-1093,537.0,0.0,14,373.0
2025-03-22,NBL-1093,724.0,0.0,14,373.0
2025-03-29,NBL-1093,468.0,0.0,14,373.0
2025-04-05,NBL-1093,669.0,0.0,14,373.0
2025-04-12,NBL-1093,434.0,0.0,14,373.0
2025-04-19,NBL-1093,574.0,0.0,14,373.0
2025-04-26,NBL-1093,350.0,430.0,14,373.0
2025-05-03,NBL-1093,606.0,0.0,14,373.0
2025-05-10,NBL-1093,349.0,430.0,14,373.0
2025-05-17,NBL-1093,522.0,0.0,14,373.0
2025-05-24,NBL-1093,219.0,430.0,14,373.0
2025-05-31,NBL-1093,430.0,0.0,14,373.0
2025-06-07,NBL-1093,187.0,430.0,14,373.0
2025-06-14,NBL-1093,430.0,0.0,14,373.0
2025-06-21,NBL-1093,119.0,430.0,14,373.0
2025-06-28,NBL-1093,430.0,0.0,14,373.0
2025-07-05,NBL-1093,144.0,430.0,14,373.0
2025-07-12,NBL-1093,430.0,0.0,14,373.0
2025-07-19,NBL-1093,110.0,430.0,14,373.0
2025-07-26,NBL-1093,430.0,0.0,14,373.0
2025-08-02,NBL-1093,173.0,430.0,14,373.0
2025-08-09,NBL-1093,430.0,0.0,14,373.0
2025-08-16,NBL-1093,188.0,430.0,14,373.0
2025-08-23,NBL-1093,430.0,0.0,14,373.0
2025-08-30,NBL-1093,117.0,430.0,14,373.0
2025-09-06,NBL-1093,430.0,0.0,14,373.0
2025-09-13,NBL-1093,141.0,430.0,14,373.0
2025-09-20,NBL-1093,430.0,0.0,14,373.0
2025-09-27,NBL-1093,116.0,430.0,14,373.0
2025-10-04,NBL-1093,430.0,0.0,14,373.0
2025-10-11,NBL-1093,113.0,430.0,14,373.0
2025-10-18,NBL-1093,430.0,0.0,14,373.0
2025-10-25,NBL-1093,198.0,430.0,14,373.0
2025-11-01,NBL-1093,430.0,0.0,14,373.0
2025-11-08,NBL-1093,200.0,430.0,14,373.0
2025-11-15,NBL-1093,430.0,0.0,14,373.0
2025-11-22,NBL-1093,205.0,430.0,14,373.0
2025-11-29,NBL-1093,430.0,0.0,14,373.0
2025-12-06,NBL-1093,246.0,430.0,14,373.0
2025-12-13,NBL-1093,458.0,0.0,14,373.0
2025-12-20,NBL-1093,226.0,430.0,14,373.0
2025-12-27,NBL-1093,440.0,0.0,14,373.0
2026-01-03,NBL-1093,198.0,430.0,14,373.0
2026-01-10,NBL-1093,430.0,0.0,14,373.0
2026-01-17,NBL-1093,201.0,430.0,14,373.0
2026-01-24,NBL-1093,430.0,0.0,14,373.0
2026-01-31,NBL-1093,183.0,430.0,14,373.0
2026-02-07,NBL-1093,437.0,0.0,14,373.0
2026-02-14,NBL-1093,188.0,430.0,14,373.0
2026-02-21,NBL-1093,430.0,0.0,14,373.0
2026-02-28,NBL-1093,223.0,430.0,14,373.0
2026-03-07,NBL-1093,430.0,0.0,14,373.0
2026-03-14,NBL-1093,199.0,430.0,14,373.0
2026-03-21,NBL-1093,430.0,0.0,14,373.0
2026-03-28,NBL-1093,134.0,430.0,14,373.0
2026-04-04,NBL-1093,430.0,0.0,14,373.0
2026-04-11,NBL-1093,184.0,430.0,14,373.0
2026-04-18,NBL-1093,430.0,0.0,14,373.0
2026-04-25,NBL-1093,167.0,430.0,14,373.0
2026-05-02,NBL-1093,430.0,0.0,14,373.0
2026-05-09,NBL-1093,123.0,430.0,14,373.0
2026-05-16,NBL-1093,430.0,0.0,14,373.0
2026-05-23,NBL-1093,110.0,430.0,14,373.0
2026-05-30,NBL-1093,430.0,0.0,14,373.0
2026-06-06,NBL-1093,56.0,430.0,14,373.0
2026-06-13,NBL-1093,430.0,0.0,14,373.0
2026-06-20,NBL-1093,134.0,430.0,14,373.0
2026-06-27,NBL-1093,430.0,0.0,14,373.0
2026-07-04,NBL-1093,73.0,430.0,14,373.0
2026-07-11,NBL-1093,430.0,0.0,14,373.0
2024-07-13,NBL-1094,257.0,0.0,28,158.0
2024-07-20,NBL-1094,208.0,0.0,28,158.0
2024-07-27,NBL-1094,158.0,182.0,28,158.0
2024-08-03,NBL-1094,104.0,182.0,28,158.0
2024-08-10,NBL-1094,232.0,0.0,28,158.0
2024-08-17,NBL-1094,179.0,0.0,28,158.0
2024-08-24,NBL-1094,119.0,182.0,28,158.0
2024-08-31,NBL-1094,74.0,182.0,28,158.0
2024-09-07,NBL-1094,182.0,0.0,28,158.0
2024-09-14,NBL-1094,134.0,182.0,28,158.0
2024-09-21,NBL-1094,68.0,182.0,28,158.0
2024-09-28,NBL-1094,26.0,182.0,28,158.0
2024-10-05,NBL-1094,182.0,0.0,28,158.0
2024-10-12,NBL-1094,145.0,182.0,28,158.0
2024-10-19,NBL-1094,99.0,182.0,28,158.0
2024-10-26,NBL-1094,61.0,182.0,28,158.0
2024-11-02,NBL-1094,216.0,0.0,28,158.0
2024-11-09,NBL-1094,183.0,0.0,28,158.0
2024-11-16,NBL-1094,147.0,182.0,28,158.0
2024-11-23,NBL-1094,121.0,182.0,28,158.0
2024-11-30,NBL-1094,268.0,0.0,28,158.0
2024-12-07,NBL-1094,236.0,0.0,28,158.0
2024-12-14,NBL-1094,209.0,0.0,28,158.0
2024-12-21,NBL-1094,169.0,0.0,28,158.0
2024-12-28,NBL-1094,323.0,0.0,28,158.0
2025-01-04,NBL-1094,296.0,0.0,28,158.0
2025-01-11,NBL-1094,260.0,0.0,28,158.0
2025-01-18,NBL-1094,222.0,0.0,28,158.0
2025-01-25,NBL-1094,192.0,0.0,28,158.0
2025-02-01,NBL-1094,173.0,0.0,28,158.0
2025-02-08,NBL-1094,143.0,182.0,28,158.0
2025-02-15,NBL-1094,108.0,182.0,28,158.0
2025-02-22,NBL-1094,252.0,0.0,28,158.0
2025-03-01,NBL-1094,211.0,0.0,28,158.0
2025-03-08,NBL-1094,157.0,182.0,28,158.0
2025-03-15,NBL-1094,127.0,182.0,28,158.0
2025-03-22,NBL-1094,279.0,0.0,28,158.0
2025-03-29,NBL-1094,244.0,0.0,28,158.0
2025-04-05,NBL-1094,210.0,0.0,28,158.0
2025-04-12,NBL-1094,172.0,0.0,28,158.0
2025-04-19,NBL-1094,315.0,0.0,28,158.0
2025-04-26,NBL-1094,269.0,0.0,28,158.0
2025-05-03,NBL-1094,232.0,0.0,28,158.0
2025-05-10,NBL-1094,189.0,0.0,28,158.0
2025-05-17,NBL-1094,328.0,0.0,28,158.0
2025-05-24,NBL-1094,279.0,0.0,28,158.0
2025-05-31,NBL-1094,237.0,0.0,28,158.0
2025-06-07,NBL-1094,194.0,0.0,28,158.0
2025-06-14,NBL-1094,339.0,0.0,28,158.0
2025-06-21,NBL-1094,303.0,0.0,28,158.0
2025-06-28,NBL-1094,233.0,0.0,28,158.0
2025-07-05,NBL-1094,173.0,0.0,28,158.0
2025-07-12,NBL-1094,306.0,0.0,28,158.0
2025-07-19,NBL-1094,261.0,0.0,28,158.0
2025-07-26,NBL-1094,204.0,0.0,28,158.0
2025-08-02,NBL-1094,154.0,182.0,28,158.0
2025-08-09,NBL-1094,280.0,0.0,28,158.0
2025-08-16,NBL-1094,221.0,0.0,28,158.0
2025-08-23,NBL-1094,180.0,0.0,28,158.0
2025-08-30,NBL-1094,134.0,182.0,28,158.0
2025-09-06,NBL-1094,261.0,0.0,28,158.0
2025-09-13,NBL-1094,211.0,0.0,28,158.0
2025-09-20,NBL-1094,160.0,0.0,28,158.0
2025-09-27,NBL-1094,121.0,182.0,28,158.0
2025-10-04,NBL-1094,259.0,0.0,28,158.0
2025-10-11,NBL-1094,226.0,0.0,28,158.0
2025-10-18,NBL-1094,184.0,0.0,28,158.0
2025-10-25,NBL-1094,133.0,182.0,28,158.0
2025-11-01,NBL-1094,265.0,0.0,28,158.0
2025-11-08,NBL-1094,218.0,0.0,28,158.0
2025-11-15,NBL-1094,170.0,0.0,28,158.0
2025-11-22,NBL-1094,138.0,182.0,28,158.0
2025-11-29,NBL-1094,297.0,0.0,28,158.0
2025-12-06,NBL-1094,271.0,0.0,28,158.0
2025-12-13,NBL-1094,236.0,0.0,28,158.0
2025-12-20,NBL-1094,206.0,0.0,28,158.0
2025-12-27,NBL-1094,168.0,,28,158.0
2026-01-03,NBL-1094,137.0,182.0,28,158.0
2026-01-10,NBL-1094,114.0,182.0,28,158.0
2026-01-17,NBL-1094,76.0,182.0,28,158.0
2026-01-24,NBL-1094,229.0,0.0,28,158.0
2026-01-31,NBL-1094,204.0,0.0,28,158.0
2026-02-07,NBL-1094,174.0,0.0,28,158.0
2026-02-14,NBL-1094,150.0,182.0,28,158.0
2026-02-21,NBL-1094,312.0,0.0,28,158.0
2026-02-28,NBL-1094,294.0,0.0,28,158.0
2026-03-07,NBL-1094,262.0,0.0,28,158.0
2026-03-14,NBL-1094,231.0,0.0,28,158.0
2026-03-21,NBL-1094,202.0,0.0,28,158.0
2026-03-28,NBL-1094,177.0,0.0,28,158.0
2026-04-04,NBL-1094,122.0,182.0,28,158.0
2026-04-11,NBL-1094,82.0,182.0,28,158.0
2026-04-18,NBL-1094,221.0,0.0,28,158.0
2026-04-25,NBL-1094,182.0,0.0,28,158.0
2026-05-02,NBL-1094,137.0,182.0,28,158.0
2026-05-09,NBL-1094,85.0,182.0,28,158.0
2026-05-16,NBL-1094,218.0,0.0,28,158.0
2026-05-23,NBL-1094,172.0,0.0,28,158.0
2026-05-30,NBL-1094,122.0,182.0,28,158.0
2026-06-06,NBL-1094,85.0,182.0,28,158.0
2026-06-13,NBL-1094,229.0,0.0,28,158.0
2026-06-20,NBL-1094,171.0,0.0,28,158.0
2026-06-27,NBL-1094,117.0,182.0,28,158.0
2026-07-04,NBL-1094,60.0,182.0,28,158.0
2026-07-11,NBL-1094,188.0,0.0,28,158.0
2024-07-13,NBL-1095,1041.0,0.0,21,732.0
2024-07-20,NBL-1095,722.0,844.0,21,732.0
2024-07-27,NBL-1095,327.0,844.0,21,732.0
2024-08-03,NBL-1095,844.0,0.0,21,732.0
2024-08-10,NBL-1095,493.0,844.0,21,732.0
2024-08-17,NBL-1095,166.0,844.0,21,732.0
2024-08-24,NBL-1095,844.0,0.0,21,732.0
2024-08-31,NBL-1095,517.0,844.0,21,732.0
2024-09-07,NBL-1095,140.0,844.0,21,732.0
2024-09-14,NBL-1095,844.0,0.0,21,732.0
2024-09-21,NBL-1095,480.0,844.0,21,732.0
2024-09-28,NBL-1095,63.0,844.0,21,732.0
2024-10-05,NBL-1095,844.0,0.0,21,732.0
2024-10-12,NBL-1095,454.0,844.0,21,732.0
2024-10-19,NBL-1095,225.0,844.0,21,732.0
2024-10-26,NBL-1095,844.0,0.0,21,732.0
2024-11-02,NBL-1095,537.0,844.0,21,732.0
2024-11-09,NBL-1095,234.0,844.0,21,732.0
2024-11-16,NBL-1095,844.0,0.0,21,732.0
2024-11-23,NBL-1095,547.0,844.0,21,732.0
2024-11-30,NBL-1095,293.0,844.0,21,732.0
2024-12-07,NBL-1095,879.0,0.0,21,732.0
2024-12-14,NBL-1095,621.0,844.0,21,732.0
2024-12-21,NBL-1095,325.0,844.0,21,732.0
2024-12-28,NBL-1095,943.0,0.0,21,732.0
2025-01-04,NBL-1095,689.0,844.0,21,732.0
2025-01-11,NBL-1095,471.0,844.0,21,732.0
2025-01-18,NBL-1095,1126.0,0.0,21,732.0
2025-01-25,NBL-1095,867.0,0.0,21,732.0
2025-02-01,NBL-1095,647.0,844.0,21,732.0
2025-02-08,NBL-1095,1287.0,0.0,21,732.0
2025-02-15,NBL-1095,1008.0,0.0,21,732.0
2025-02-22,NBL-1095,820.0,0.0,21,732.0
2025-03-01,NBL-1095,1368.0,0.0,21,732.0
2025-03-08,NBL-1095,1093.0,0.0,21,732.0
2025-03-15,NBL-1095,788.0,0.0,21,732.0
2025-03-22,NBL-1095,1338.0,0.0,21,732.0
2025-03-29,NBL-1095,1024.0,0.0,21,732.0
2025-04-05,NBL-1095,672.0,844.0,21,732.0
2025-04-12,NBL-1095,1160.0,0.0,21,732.0
2025-04-19,NBL-1095,797.0,0.0,21,732.0
2025-04-26,NBL-1095,473.0,844.0,21,732.0
2025-05-03,NBL-1095,844.0,0.0,21,732.0
2025-05-10,NBL-1095,537.0,844.0,21,732.0
2025-05-17,NBL-1095,75.0,844.0,21,732.0
2025-05-24,NBL-1095,844.0,0.0,21,732.0
2025-05-31,NBL-1095,430.0,844.0,21,732.0
2025-06-07,NBL-1095,8.0,844.0,21,732.0
2025-06-14,NBL-1095,844.0,0.0,21,732.0
2025-06-21,NBL-1095,411.0,844.0,21,732.0
2025-06-28,NBL-1095,0.0,844.0,21,732.0
2025-07-05,NBL-1095,844.0,0.0,21,732.0
2025-07-12,NBL-1095,292.0,844.0,21,732.0
2025-07-19,NBL-1095,0.0,844.0,21,732.0
2025-07-26,NBL-1095,844.0,0.0,21,732.0
2025-08-02,NBL-1095,358.0,844.0,21,732.0
2025-08-09,NBL-1095,0.0,844.0,21,732.0
2025-08-16,NBL-1095,844.0,0.0,21,732.0
2025-08-23,NBL-1095,278.0,844.0,21,732.0
2025-08-30,NBL-1095,0.0,844.0,21,732.0
2025-09-06,NBL-1095,844.0,0.0,21,732.0
2025-09-13,NBL-1095,255.0,844.0,21,732.0
2025-09-20,NBL-1095,0.0,844.0,21,732.0
2025-09-27,NBL-1095,844.0,0.0,21,732.0
2025-10-04,NBL-1095,447.0,844.0,21,732.0
2025-10-11,NBL-1095,28.0,844.0,21,732.0
2025-10-18,NBL-1095,844.0,0.0,21,732.0
2025-10-25,NBL-1095,533.0,844.0,21,732.0
2025-11-01,NBL-1095,94.0,,21,732.0
2025-11-08,NBL-1095,844.0,0.0,21,732.0
2025-11-15,NBL-1095,446.0,844.0,21,732.0
2025-11-22,NBL-1095,54.0,844.0,21,732.0
2025-11-29,NBL-1095,844.0,0.0,21,732.0
2025-12-06,NBL-1095,525.0,844.0,21,732.0
2025-12-13,NBL-1095,296.0,844.0,21,732.0
2025-12-20,NBL-1095,844.0,0.0,21,732.0
2025-12-27,NBL-1095,575.0,844.0,21,732.0
2026-01-03,NBL-1095,267.0,844.0,21,732.0
2026-01-10,NBL-1095,844.0,0.0,21,732.0
2026-01-17,NBL-1095,525.0,844.0,21,732.0
2026-01-24,NBL-1095,252.0,844.0,21,732.0
2026-01-31,NBL-1095,844.0,0.0,21,732.0
2026-02-07,NBL-1095,456.0,844.0,21,732.0
2026-02-14,NBL-1095,134.0,844.0,21,732.0
2026-02-21,NBL-1095,844.0,0.0,21,732.0
2026-02-28,NBL-1095,473.0,844.0,21,732.0
2026-03-07,NBL-1095,125.0,844.0,21,732.0
2026-03-14,NBL-1095,844.0,0.0,21,732.0
2026-03-21,NBL-1095,476.0,844.0,21,732.0
2026-03-28,NBL-1095,152.0,844.0,21,732.0
2026-04-04,NBL-1095,844.0,0.0,21,732.0
2026-04-11,NBL-1095,485.0,844.0,21,732.0
2026-04-18,NBL-1095,112.0,844.0,21,732.0
2026-04-25,NBL-1095,844.0,0.0,21,732.0
2026-05-02,NBL-1095,289.0,844.0,21,732.0
2026-05-09,NBL-1095,0.0,844.0,21,732.0
2026-05-16,NBL-1095,844.0,0.0,21,732.0
2026-05-23,NBL-1095,339.0,844.0,21,732.0
2026-05-30,NBL-1095,0.0,844.0,21,732.0
2026-06-06,NBL-1095,844.0,0.0,21,732.0
2026-06-13,NBL-1095,213.0,844.0,21,732.0
2026-06-20,NBL-1095,0.0,844.0,21,732.0
2026-06-27,NBL-1095,844.0,0.0,21,732.0
2026-07-04,NBL-1095,164.0,844.0,21,732.0
2026-07-11,NBL-1095,0.0,844.0,21,732.0
2024-07-13,NBL-1096,1118.0,0.0,14,710.0
2024-07-20,NBL-1096,633.0,819.0,14,710.0
2024-07-27,NBL-1096,918.0,0.0,14,710.0
2024-08-03,NBL-1096,330.0,819.0,14,710.0
2024-08-10,NBL-1096,819.0,0.0,14,710.0
2024-08-17,NBL-1096,422.0,819.0,14,710.0
2024-08-24,NBL-1096,819.0,0.0,14,710.0
2024-08-31,NBL-1096,452.0,819.0,14,710.0
2024-09-07,NBL-1096,819.0,0.0,14,710.0
2024-09-14,NBL-1096,341.0,819.0,14,710.0
2024-09-21,NBL-1096,819.0,0.0,14,710.0
2024-09-28,NBL-1096,330.0,819.0,14,710.0
2024-10-05,NBL-1096,819.0,0.0,14,710.0
2024-10-12,NBL-1096,370.0,819.0,14,710.0
2024-10-19,NBL-1096,819.0,0.0,14,710.0
2024-10-26,NBL-1096,421.0,819.0,14,710.0
2024-11-02,NBL-1096,927.0,0.0,14,710.0
2024-11-09,NBL-1096,527.0,819.0,14,710.0
2024-11-16,NBL-1096,1114.0,0.0,14,710.0
2024-11-23,NBL-1096,683.0,819.0,14,710.0
2024-11-30,NBL-1096,1120.0,0.0,14,710.0
2024-12-07,NBL-1096,779.0,0.0,14,710.0
2024-12-14,NBL-1096,1262.0,0.0,14,710.0
2024-12-21,NBL-1096,929.0,0.0,14,710.0
2024-12-28,NBL-1096,1411.0,,14,710.0
2025-01-04,NBL-1096,1114.0,0.0,14,710.0
2025-01-11,NBL-1096,809.0,0.0,14,710.0
2025-01-18,NBL-1096,545.0,819.0,14,710.0
2025-01-25,NBL-1096,1019.0,0.0,14,710.0
2025-02-01,NBL-1096,712.0,0.0,14,710.0
2025-02-08,NBL-1096,1174.0,0.0,14,710.0
2025-02-15,NBL-1096,866.0,0.0,14,710.0
2025-02-22,NBL-1096,1422.0,0.0,14,710.0
2025-03-01,NBL-1096,1054.0,0.0,14,710.0
2025-03-08,NBL-1096,1528.0,0.0,14,710.0
2025-03-15,NBL-1096,1228.0,0.0,14,710.0
2025-03-22,NBL-1096,811.0,0.0,14,710.0
2025-03-29,NBL-1096,410.0,819.0,14,710.0
2025-04-05,NBL-1096,851.0,0.0,14,710.0
2025-04-12,NBL-1096,377.0,819.0,14,710.0
2025-04-19,NBL-1096,819.0,0.0,14,710.0
2025-04-26,NBL-1096,327.0,819.0,14,710.0
2025-05-03,NBL-1096,819.0,0.0,14,710.0
2025-05-10,NBL-1096,457.0,819.0,14,710.0
